Video ID,Segment ID,Modality,Start frame,End frame,Start time(s),End time(s),Violence Type (Video),Violence label(video),Video Type,Violence Type (Text),Texts,Memo,Violence(Sound) Type1,Sound type1,sound_start_frame1,sound_end_frame1,Violence(Sound) Type2,Sound type2,sound_start_frame2,sound_end_frame2,Violence(Sound) Type3,Sound type3,sound_start_frame3,sound_end_frame3,Violence(Sound) Type4,Sound type4,sound_start_frame4,sound_end_frame4,Violence(Sound) Type5,Sound type5,sound_start_frame5,sound_end_frame5,Violence(Sound) Type6,Sound type6,sound_start_frame6,sound_end_frame6,Violence(Sound) Type7,Sound type7,sound_start_frame7,sound_end_frame7,Violence(Sound) Type8,Sound type8,sound_start_frame8,sound_end_frame8,Violence(Sound) Type9,Sound type9,sound_start_frame9,sound_end_frame9,Violence(Sound) Type10,Sound type10,sound_start_frame10,sound_end_frame10,Violence(Sound) Type11,Sound type11,sound_start_frame11,sound_end_frame11,Filename,Segment Position,Split
188,188_5,Unimodal(Video),1088,1180,36.3,39.37,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188_New Surveillance Video In Fire Attacks.mp4,5,train
188,188_6,Unimodal(Video),1181,1417,39.41,47.28,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188_New Surveillance Video In Fire Attacks.mp4,6,train
188,188_7,Unimodal(Video),1418,1800,47.31,60.06,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188_New Surveillance Video In Fire Attacks.mp4,7,train
188,188_8,Unimodal(Video),1801,1914,60.09,63.86,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188_New Surveillance Video In Fire Attacks.mp4,8,train
188,188_9,Unimodal(Video),1915,2014,63.9,67.2,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188_New Surveillance Video In Fire Attacks.mp4,9,train
188,188_10,Unimodal(Video),2015,2323,67.23,77.51,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188_New Surveillance Video In Fire Attacks.mp4,10,train
188,188_11,Unimodal(Video),2324,2498,77.54,83.35,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188_New Surveillance Video In Fire Attacks.mp4,11,train
191,191_1,"Multimodal(Video, Sound)",0,78,0.0,3.12,non-violent,0.0,News,,,,Violent,Gunshot,75.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191_PSG fans ??teargassed?? by riot police as violence erupts in Paris after Champions League win.mp4,1,train
191,191_2,"Multimodal(Video, Sound)",79,185,3.16,7.4,violent,1.0,News,,,,Violent,Gunshot,79.0,150.0,Violent,Gunshot,175.0,185.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191_PSG fans ??teargassed?? by riot police as violence erupts in Paris after Champions League win.mp4,2,train
191,191_3,"Multimodal(Video, Sound, Text)",186,346,7.44,13.84,violent,1.0,News,Violent,riot,,Violent,Gunshot,186.0,325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191_PSG fans ??teargassed?? by riot police as violence erupts in Paris after Champions League win.mp4,3,train
191,191_4,"Multimodal(Video, Sound)",347,520,13.88,20.8,violent,1.0,News,,,,Violent,Gunshot,350.0,450.0,Violent,Shouting,475.0,500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191_PSG fans ??teargassed?? by riot police as violence erupts in Paris after Champions League win.mp4,4,train
191,191_5,"Multimodal(Video, Text)",521,521,20.84,20.84,non-violent,0.0,News,Violent,riot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191_PSG fans ??teargassed?? by riot police as violence erupts in Paris after Champions League win.mp4,5,train
191,191_6,"Multimodal(Video, Sound, Text)",522,682,20.88,27.28,violent,1.0,News,Violent,"riot, trouble-making",,Violent,Screaming,525.0,525.0,Violent,Screaming,550.0,682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191_PSG fans ??teargassed?? by riot police as violence erupts in Paris after Champions League win.mp4,6,train
191,191_7,"Multimodal(Video, Sound, Text)",683,683,27.32,27.32,violent,1.0,News,Violent,riot,,Violent,Screaming,683.0,683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191_PSG fans ??teargassed?? by riot police as violence erupts in Paris after Champions League win.mp4,7,train
191,191_8,"Multimodal(Video, Sound)",684,880,27.36,35.2,violent,1.0,News,,,,Violent,Screaming,684.0,880.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191_PSG fans ??teargassed?? by riot police as violence erupts in Paris after Champions League win.mp4,8,train
191,191_9,"Multimodal(Video, Sound)",881,971,35.24,38.84,non-violent,0.0,News,,,,Violent,Screaming,881.0,971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191_PSG fans ??teargassed?? by riot police as violence erupts in Paris after Champions League win.mp4,9,train
191,191_10,"Multimodal(Video, Sound)",972,992,38.88,39.68,non-violent,0.0,News,,,,Violent,Screaming,972.0,992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191_PSG fans ??teargassed?? by riot police as violence erupts in Paris after Champions League win.mp4,10,train
191,191_11,"Multimodal(Video, Sound)",993,1066,39.72,42.64,violent,1.0,News,,,,Violent,Screaming,993.0,1050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191_PSG fans ??teargassed?? by riot police as violence erupts in Paris after Champions League win.mp4,11,train
191,191_12,"Multimodal(Video, Sound)",1067,1302,42.68,52.08,non-violent,0.0,Self-filmed,,,,Violent,Shouting,1300.0,1302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191_PSG fans ??teargassed?? by riot police as violence erupts in Paris after Champions League win.mp4,12,train
191,191_13,"Multimodal(Video, Sound)",1303,1487,52.12,59.48,violent,1.0,Self-filmed,,,,Violent,Shouting,1303.0,1475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191_PSG fans ??teargassed?? by riot police as violence erupts in Paris after Champions League win.mp4,13,train
191,191_14,"Multimodal(Video, Sound)",1488,2229,59.52,89.16,violent,1.0,News,,,,Non-violent,Shouting,2225.0,2229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191_PSG fans ??teargassed?? by riot police as violence erupts in Paris after Champions League win.mp4,14,train
191,191_15,"Multimodal(Video, Sound)",2230,2358,89.2,94.32,non-violent,0.0,News,,,,Non-violent,Shouting,2230.0,2358.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191_PSG fans ??teargassed?? by riot police as violence erupts in Paris after Champions League win.mp4,15,train
191,191_16,"Multimodal(Video, Sound)",2370,2432,94.8,97.28,none,,News,,,,Non-violent,Shouting,2370.0,2375.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191_PSG fans ??teargassed?? by riot police as violence erupts in Paris after Champions League win.mp4,16,train
192,192_1,Unimodal(Video),0,400,0.0,16.0,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192_Police responding to incident at Liverpool FC parade after car collision with multiple pedestrians.mp4,1,train
192,192_2,"Multimodal(Video, Text)",401,2028,16.04,81.12,non-violent,0.0,News,Violent,arrested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192_Police responding to incident at Liverpool FC parade after car collision with multiple pedestrians.mp4,2,train
192,192_3,Unimodal(Video),2029,2048,81.16,81.92,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192_Police responding to incident at Liverpool FC parade after car collision with multiple pedestrians.mp4,3,train
192,192_4,Unimodal(Video),2049,2104,81.96,84.16,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192_Police responding to incident at Liverpool FC parade after car collision with multiple pedestrians.mp4,4,train
194,194_1,Unimodal(Video),0,9,0.0,0.3,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,1,train
194,194_2,"Multimodal(Video, Text)",10,15,0.33,0.5,violent,1.0,CCTV,Violent,Robbery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,2,train
194,194_3,"Multimodal(Video, Text)",16,135,0.53,4.5,violent,1.0,CCTV,Violent,"Arrest, Robbery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,3,train
194,194_4,"Multimodal(Video, Text)",144,286,4.8,9.54,violent,1.0,CCTV,Violent,"Arrest, Robbery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,4,train
194,194_5,Unimodal(Video),287,451,9.58,15.05,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,5,train
194,194_6,Unimodal(Video),452,490,15.08,16.35,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,6,train
194,194_7,"Multimodal(Video, Text)",491,496,16.38,16.55,violent,1.0,CCTV,Violent,Arrested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,7,train
194,194_8,"Multimodal(Video, Text)",497,733,16.58,24.46,violent,1.0,CCTV,Violent,"Robbery, Arrested",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,8,train
194,194_9,Unimodal(Video),734,1439,24.49,48.01,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,9,train
194,194_10,Unimodal(Video),1440,1478,48.05,49.32,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,10,train
194,194_11,Unimodal(Video),1479,1546,49.35,51.58,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,11,train
194,194_12,Unimodal(Video),1547,1985,51.62,66.23,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,12,train
194,194_13,Unimodal(Video),1986,2100,66.27,70.07,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,13,train
194,194_14,Unimodal(Video),2101,2322,70.1,77.48,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,14,train
194,194_15,Unimodal(Video),2323,2473,77.51,82.52,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,15,train
194,194_16,Unimodal(Video),2474,2830,82.55,94.43,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,16,train
194,194_17,Unimodal(Video),2831,2946,94.46,98.3,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,17,train
194,194_18,Unimodal(Video),2947,2994,98.33,99.9,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,18,train
194,194_19,Unimodal(Video),2995,3111,99.93,103.8,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,19,train
194,194_20,Unimodal(Video),3112,3140,103.84,104.77,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,20,train
194,194_21,Unimodal(Video),3141,3389,104.8,113.08,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,21,train
194,194_22,Unimodal(Video),3390,3486,113.11,116.32,violent,1.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194_Man Linked to 18-Plus Robberies Caught On Video In Violent Altercation Captured.mp4,22,train
195,195_1,Unimodal(Video),0,139,0.0,4.64,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195_Macron dismisses video showing wife shoving him in the face.mp4,1,train
195,195_2,Unimodal(Video),140,158,4.67,5.27,violent,1.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195_Macron dismisses video showing wife shoving him in the face.mp4,2,train
195,195_3,Unimodal(Video),159,418,5.31,13.95,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195_Macron dismisses video showing wife shoving him in the face.mp4,3,train
195,195_4,Unimodal(Video),419,481,13.98,16.05,violent,1.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195_Macron dismisses video showing wife shoving him in the face.mp4,4,train
195,195_5,Unimodal(Video),482,1824,16.08,60.86,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195_Macron dismisses video showing wife shoving him in the face.mp4,5,train
196,196_1,"Multimodal(Video, Sound, Text)",0,178,0.0,5.94,none,,Self-filmed,Violent,armed with a gun and knife attacked people,,Violent,Shouting,0.0,120.0,Violent,Shouting,150.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Attack at Israeli Bus Station Leaves Three Dead.mp4,1,train
196,196_2,"Multimodal(Video, Sound)",179,447,5.97,14.91,none,,Self-filmed,,,,Violent,Shouting,179.0,360.0,Violent,Gunshot,375.0,420.0,Violent,Gunshot,435.0,447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Attack at Israeli Bus Station Leaves Three Dead.mp4,2,train
196,196_3,"Multimodal(Video, Sound)",448,665,14.95,22.19,none,,Self-filmed,,,,Violent,Gunshot,448.0,629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Attack at Israeli Bus Station Leaves Three Dead.mp4,3,train
196,196_4,Unimodal(Video),666,669,22.22,22.32,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Attack at Israeli Bus Station Leaves Three Dead.mp4,4,train
196,196_5,Unimodal(Video),670,678,22.36,22.62,none,,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Attack at Israeli Bus Station Leaves Three Dead.mp4,5,train
196,196_6,"Multimodal(Video, Text)",679,1019,22.66,34.0,non-violent,0.0,Self-filmed,Violent,"opened fire, killed, attack, assailant",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Attack at Israeli Bus Station Leaves Three Dead.mp4,6,train
196,196_7,Unimodal(Video),1020,1093,34.03,36.47,non-violent,0.0,Self-filmed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Attack at Israeli Bus Station Leaves Three Dead.mp4,7,train
196,196_8,Unimodal(Video),1094,1146,36.5,38.24,non-violent,0.0,Self-filmed,,"attacker, shot, killed, attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Attack at Israeli Bus Station Leaves Three Dead.mp4,8,train
196,196_9,Unimodal(Video),1147,1333,38.27,44.48,violent,1.0,News,,"attacker, shot, killed, attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Attack at Israeli Bus Station Leaves Three Dead.mp4,9,train
196,196_10,Unimodal(Video),1334,1443,44.51,48.15,non-violent,0.0,News,,"attacker, shot, killed, attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Attack at Israeli Bus Station Leaves Three Dead.mp4,10,train
196,196_11,Unimodal(Video),1444,1448,48.18,48.31,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Attack at Israeli Bus Station Leaves Three Dead.mp4,11,train
196,196_12,"Multimodal(Video, Text)",1449,1731,48.35,57.76,non-violent,0.0,News,Violent,"killed, attack",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Attack at Israeli Bus Station Leaves Three Dead.mp4,12,train
196,196_13,Unimodal(Video),1732,1736,57.79,57.92,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Attack at Israeli Bus Station Leaves Three Dead.mp4,13,train
196,196_14,"Multimodal(Video, Text)",1737,1780,57.96,59.39,non-violent,0.0,News,Violent,"attacks, dead, assailants, killed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Attack at Israeli Bus Station Leaves Three Dead.mp4,14,train
196,196_15,"Multimodal(Video, Text)",1781,1979,59.43,66.03,non-violent,0.0,News,Violent,"attacks, dead, assailants, killed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Attack at Israeli Bus Station Leaves Three Dead.mp4,15,train
196,196_16,Unimodal(Video),1984,1988,66.2,66.33,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Attack at Israeli Bus Station Leaves Three Dead.mp4,16,train
196,196_17,Unimodal(Video),1989,2134,66.37,71.2,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196_Attack at Israeli Bus Station Leaves Three Dead.mp4,17,train
197,197_1,Unimodal(Video),0,188,0.0,12.53,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197_Brutal Attack at Bus Station Caught on Tape.mp4,1,train
197,197_2,"Multimodal(Video, Text)",189,375,12.6,25.0,non-violent,0.0,News,Violent,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197_Brutal Attack at Bus Station Caught on Tape.mp4,2,train
197,197_3,Unimodal(Video),376,409,25.07,27.27,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197_Brutal Attack at Bus Station Caught on Tape.mp4,3,train
197,197_4,"Multimodal(Video, Text)",410,461,27.33,30.73,non-violent,0.0,News,Violent,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197_Brutal Attack at Bus Station Caught on Tape.mp4,4,train
197,197_5,Unimodal(Video),462,1264,30.8,84.27,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197_Brutal Attack at Bus Station Caught on Tape.mp4,5,train
197,197_6,"Multimodal(Video, Text)",1265,1302,84.33,86.8,none,,News,Violent,ASSAULT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197_Brutal Attack at Bus Station Caught on Tape.mp4,6,train
197,197_7,Unimodal(Video),1303,1304,86.87,86.93,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197_Brutal Attack at Bus Station Caught on Tape.mp4,7,train
197,197_8,"Multimodal(Video, Text)",1305,1325,87.0,88.33,none,,News,Violent,STRIKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197_Brutal Attack at Bus Station Caught on Tape.mp4,8,train
197,197_9,Unimodal(Video),1326,1648,88.4,109.87,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197_Brutal Attack at Bus Station Caught on Tape.mp4,9,train
197,197_10,"Multimodal(Video, Text)",1652,1801,110.13,120.07,non-violent,0.0,News,Violent,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197_Brutal Attack at Bus Station Caught on Tape.mp4,10,train
198,198_1,Unimodal(Video),0,701,0.0,23.39,non-violent,0.0,CCTV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198_Russian bus plunges into river, killing passengers.mp4",1,train
198,198_2,"Multimodal(Video, Text)",702,853,23.42,28.46,non-violent,0.0,CCTV,Violent,killed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198_Russian bus plunges into river, killing passengers.mp4",2,train
198,198_3,"Multimodal(Video, Text)",861,984,28.73,32.83,non-violent,0.0,News,Violent,killed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198_Russian bus plunges into river, killing passengers.mp4",3,train
198,198_4,Unimodal(Video),985,1621,32.87,54.09,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198_Russian bus plunges into river, killing passengers.mp4",4,train
198,198_5,Unimodal(Video),1627,1709,54.29,57.02,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198_Russian bus plunges into river, killing passengers.mp4",5,train
198,198_6,Unimodal(Video),1710,1710,57.06,57.06,none,,Others,,,Black screen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198_Russian bus plunges into river, killing passengers.mp4",6,train
198,198_7,Unimodal(Video),1711,1981,57.09,66.1,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198_Russian bus plunges into river, killing passengers.mp4",7,train
200,200_1,Unimodal(Video),0,89,0.0,2.97,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200_Nearly two dozen injured in violent Myrtle Beach weekend.mp4,1,train
200,200_2,Unimodal(Video),92,472,3.07,15.75,none,,News,,"SHOOTING, FIGHTS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200_Nearly two dozen injured in violent Myrtle Beach weekend.mp4,2,train
200,200_3,Unimodal(Video),481,745,16.05,24.86,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200_Nearly two dozen injured in violent Myrtle Beach weekend.mp4,3,train
200,200_4,"Multimodal(Video, Text)",746,1243,24.89,41.47,non-violent,0.0,News,Violent,HURT IN SHOOTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200_Nearly two dozen injured in violent Myrtle Beach weekend.mp4,4,train
200,200_5,Unimodal(Video),1244,1336,41.51,44.58,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200_Nearly two dozen injured in violent Myrtle Beach weekend.mp4,5,train
200,200_6,Unimodal(Video),1344,1764,44.84,58.86,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200_Nearly two dozen injured in violent Myrtle Beach weekend.mp4,6,train
200,200_7,"Multimodal(Video, Text)",1765,2186,58.89,72.94,non-violent,0.0,News,Violent,,Fight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200_Nearly two dozen injured in violent Myrtle Beach weekend.mp4,7,train
200,200_8,Unimodal(Video),2187,2263,72.97,75.51,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200_Nearly two dozen injured in violent Myrtle Beach weekend.mp4,8,train
200,200_9,Unimodal(Video),2271,2561,75.78,85.45,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200_Nearly two dozen injured in violent Myrtle Beach weekend.mp4,9,train
201,201_1,Unimodal(Video),0,55,0.0,1.84,none,,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"201_One dead, three injured in violent incident on Detroit's east side.mp4",1,train
201,201_2,Unimodal(Video),56,253,1.87,8.44,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"201_One dead, three injured in violent incident on Detroit's east side.mp4",2,train
201,201_3,"Multimodal(Video, Text)",261,447,8.71,14.91,none,,News,Violent,KILLED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"201_One dead, three injured in violent incident on Detroit's east side.mp4",3,train
201,201_4,Unimodal(Video),453,943,15.12,31.46,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"201_One dead, three injured in violent incident on Detroit's east side.mp4",4,train
201,201_5,"Multimodal(Video, Text)",944,2793,31.5,93.19,non-violent,0.0,News,Violent,SHOOTING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"201_One dead, three injured in violent incident on Detroit's east side.mp4",5,train
201,201_6,Unimodal(Video),2794,3202,93.23,106.84,non-violent,0.0,News,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"201_One dead, three injured in violent incident on Detroit's east side.mp4",6,train
